"CSV_File","Optimal_Gain"
"Te_3648_1.csv",21.308376052607414
"Te_3648_2.csv",25.578763133735958
"Te_3648_3.csv",18.896657813236033
"Te_3648_4.csv",23.145548887638686
"Te_3648_5.csv",20.53472306271859
"Te_3648_6.csv",23.30119051338381
"Te_3648_7.csv",19.362447221717453
"Te_3648_8.csv",24.1358372204883
"Te_3648_9.csv",21.681961272082667
"Te_3648_10.csv",20.944646881261036
"Te_3648_11.csv",25.00216161202804
"Te_3648_12.csv",21.915800559918242
"Te_3648_13.csv",21.01374846374981
"Te_3648_14.csv",22.096228425391324
"Te_3648_15.csv",19.894603791575577
"Te_3648_16.csv",21.78666204407953
"Te_3648_17.csv",22.97058239839609
"Te_3648_18.csv",22.237914920572102
"Te_3648_19.csv",20.718940883212444
"Te_3648_20.csv",20.50980946409242
"Te_3648_21.csv",25.00935129375301
"Te_3648_22.csv",22.734701627277424
"Te_3648_23.csv",20.97026953681812
"Te_3648_24.csv",20.001901810389693
"Te_3648_25.csv",21.60011082698559
"Te_3648_26.csv",24.358882793703135
"Te_3648_27.csv",19.90178026160203
"Te_3648_28.csv",24.68018711342621
"Te_3648_29.csv",22.43453724227011
"Te_3648_30.csv",23.728556277633896
"Te_3648_31.csv",22.620644566886845
"Te_3648_32.csv",23.12332260081125
"Te_3648_33.csv",22.343618618385857
"Te_3648_34.csv",19.57376194756763
"Te_3648_35.csv",24.960385774784562
"Te_3648_36.csv",22.335340387261965
"Te_3648_37.csv",22.57980965054216
"Te_3648_38.csv",21.641327391497338
"Te_3648_39.csv",22.978305172505657
"Te_3648_40.csv",22.436578324564863
"Te_3648_41.csv",20.509229213598555
"Te_3648_42.csv",21.069135047266165
"Te_3648_43.csv",19.359869801537723
"Te_3648_44.csv",21.962913911201515
"Te_3648_45.csv",20.113609866358605
"Te_3648_46.csv",21.4659631400861
"Te_3648_47.csv",23.46406964111389
"Te_3648_48.csv",21.384301429437972
"Te_3648_49.csv",20.168162663922512
"Te_3648_50.csv",20.451191733769207
"Te_3648_51.csv",20.789937059018328
"Te_3648_52.csv",22.990856649657896
"Te_3648_53.csv",22.165064226524702
"Te_3648_54.csv",21.402726492992524
"Te_3648_55.csv",21.996153532768414
"Te_3648_56.csv",19.75665475608741
"Te_3648_57.csv",20.583820588560037
"Te_3648_58.csv",23.082457133898142
"Te_3648_59.csv",25.050772284945218
"Te_3648_60.csv",23.448819146468256
"Te_3648_61.csv",22.105243629598743
"Te_3648_62.csv",24.00314933844624
"Te_3648_63.csv",21.286293831860213
"Te_3648_64.csv",20.993172962636564
"Te_3648_65.csv",22.24720119400317
"Te_3648_66.csv",18.75753398606526
"Te_3648_67.csv",18.636114647011464
"Te_3648_68.csv",21.40257422960188
"Te_3648_69.csv",21.75814416000736
"Te_3648_70.csv",23.53106902931283
"Te_3648_71.csv",19.95588361542004
"Te_3648_72.csv",22.366482738180004
"Te_3648_73.csv",23.916970385323868
"Te_3648_74.csv",23.45224287862964
"Te_3648_75.csv",23.362023820177413
"Te_3648_76.csv",23.280117759405673
"Te_3648_77.csv",19.680324026925405
"Te_3648_78.csv",22.571086753469302
"Te_3648_79.csv",19.751240060708874
"Te_3648_80.csv",23.092251927949384
"Te_3648_81.csv",19.885811364736806
"Te_3648_82.csv",23.225030321505056
"Te_3648_83.csv",20.71527085024817
"Te_3648_84.csv",21.679385575475774
"Te_3648_85.csv",22.74099648920774
"Te_3648_86.csv",21.617553562479607
"Te_3648_87.csv",21.33469180959254
"Te_3648_88.csv",21.406867190195406
"Te_3648_89.csv",20.37093329747643
"Te_3648_90.csv",22.591165381039044
"Te_3648_91.csv",23.757095233537864
"Te_3648_92.csv",20.701438221051774
"Te_3648_93.csv",23.084329139811288
"Te_3648_94.csv",24.147259791887375
"Te_3648_95.csv",19.400605793534282
"Te_3648_96.csv",21.61253132210897
"Te_3648_97.csv",20.34029120013397
"Te_3648_98.csv",20.8183140092594
"Te_3648_99.csv",23.714678799395497
"Te_3648_100.csv",21.648444035412684
"Te_3648_101.csv",19.121452466784937
"Te_3648_102.csv",25.335700042725342
"Te_3648_103.csv",23.867609405404423
"Te_3648_104.csv",20.986083638605535
"Te_3648_105.csv",22.837047557883118
"Te_3648_106.csv",22.421396035159983
"Te_3648_107.csv",22.826349809186905
"Te_3648_108.csv",19.530185008269036
"Te_3648_109.csv",22.176274991091905
"Te_3648_110.csv",20.97376854158099
"Te_3648_111.csv",20.491435250026665
"Te_3648_112.csv",21.044082178541906
"Te_3648_113.csv",20.052767813703937
"Te_3648_114.csv",22.33902474098033
"Te_3648_115.csv",24.759216780673036
"Te_3648_116.csv",20.928820384312502
"Te_3648_117.csv",21.98663544795998
"Te_3648_118.csv",20.338356200846885
"Te_3648_119.csv",19.536254386728235
"Te_3648_120.csv",21.79335540248861
"Te_3648_121.csv",20.55525369722771
"Te_3648_122.csv",22.16143330598751
"Te_3648_123.csv",21.419942487594493
"Te_3648_124.csv",24.9967113500089
"Te_3648_125.csv",21.723160739522715
"Te_3648_126.csv",24.293099413069875
"Te_3648_127.csv",23.00888328710099
"Te_3648_128.csv",21.285759376177797
"Te_3648_129.csv",22.58032483442572
"Te_3648_130.csv",19.000185890804435
"Te_3648_131.csv",23.11799079677963
"Te_3648_132.csv",23.77681402591901
"Te_3648_133.csv",20.586465768591925
"Te_3648_134.csv",22.0134247489952
"Te_3648_135.csv",22.178516082320925
"Te_3648_136.csv",21.564065521780737
"Te_3648_137.csv",21.162682931543085
"Te_3648_138.csv",20.512060866311774
"Te_3648_139.csv",23.335604744676797
"Te_3648_140.csv",20.090073255813518
"Te_3648_141.csv",20.986309624218208
"Te_3648_142.csv",21.044731045178853
"Te_3648_143.csv",22.63180185756866
"Te_3648_144.csv",23.184317503070577
"Te_3648_145.csv",22.386627204775177
"Te_3648_146.csv",20.963410326073287
"Te_3648_147.csv",23.00583273083578
"Te_3648_148.csv",22.744520211806385
"Te_3648_149.csv",21.968842700235285
"Te_3648_150.csv",20.18476656032256
"Te_3648_151.csv",22.939036494598568
"Te_3648_152.csv",18.638629630758338
"Te_3648_153.csv",20.808638732612483
"Te_3648_154.csv",21.71977196910536
"Te_3648_155.csv",22.389390600022328
"Te_3648_156.csv",23.03377159691161
"Te_3648_157.csv",22.347041721403738
"Te_3648_158.csv",23.479831768431684
"Te_3648_159.csv",22.264826486962786
"Te_3648_160.csv",20.38592852536089
"Te_3648_161.csv",21.526925840350373
"Te_3648_162.csv",21.912544602140766
"Te_3648_163.csv",21.575792712896963
"Te_3648_164.csv",22.54610285059296
"Te_3648_165.csv",20.773969847526892
"Te_3648_166.csv",21.87583471211693
"Te_3648_167.csv",23.850945870489387
"Te_3648_168.csv",22.22227373503944
"Te_3648_169.csv",22.18119438741078
"Te_3648_170.csv",23.332810850530965
"Te_3648_171.csv",21.767234456602996
"Te_3648_172.csv",21.914921059257484
"Te_3648_173.csv",25.34920124932526
"Te_3648_174.csv",22.768032834117697
"Te_3648_175.csv",24.72441344852998
"Te_3648_176.csv",22.224273429352564
"Te_3648_177.csv",23.25997417521092
"Te_3648_178.csv",21.728259374046036
"Te_3648_179.csv",22.43077821241615
"Te_3648_180.csv",20.99204851055884
"Te_3648_181.csv",20.952488003277004
"Te_3648_182.csv",22.954105489108734
"Te_3648_183.csv",23.62114095887034
"Te_3648_184.csv",21.546643775102435
"Te_3648_185.csv",22.669428752227283
"Te_3648_186.csv",20.36633191522338
"Te_3648_187.csv",21.585833926963208
"Te_3648_188.csv",22.613547149111998
"Te_3648_189.csv",23.45321843562215
"Te_3648_190.csv",23.03822958678462
"Te_3648_191.csv",20.799043025580552
"Te_3648_192.csv",21.31231870492516
"Te_3648_193.csv",22.392759264088067
"Te_3648_194.csv",22.331409438468935
"Te_3648_195.csv",25.560713248195572
"Te_3648_196.csv",21.956693557520566
"Te_3648_197.csv",23.17898694986346
"Te_3648_198.csv",21.26314009861354
"Te_3648_199.csv",22.528235911940858
"Te_3648_200.csv",21.573495926265462
"Te_3648_201.csv",19.985414902102217
"Te_3648_202.csv",19.906111037477167
"Te_3648_203.csv",21.00658341485615
"Te_3648_204.csv",24.3759421679656
"Te_3648_205.csv",22.144375342433452
"Te_3648_206.csv",21.33201728427779
"Te_3648_207.csv",22.005369014115246
"Te_3648_208.csv",23.21669672817409
"Te_3648_209.csv",21.61106014184891
"Te_3648_210.csv",20.686299981015093
"Te_3648_211.csv",23.600610674777194
"Te_3648_212.csv",22.647211731822814
"Te_3648_213.csv",22.09910552818883
"Te_3648_214.csv",23.253269480403773
"Te_3648_215.csv",21.84766197242831
"Te_3648_216.csv",19.639822664122157
"Te_3648_217.csv",24.410194831011008
"Te_3648_218.csv",24.378175832361972
"Te_3648_219.csv",24.267893178051647
"Te_3648_220.csv",20.942742112299342
"Te_3648_221.csv",21.661719011353014
"Te_3648_222.csv",20.113702032810085
"Te_3648_223.csv",20.84552195317969
"Te_3648_224.csv",24.780440733963115
"Te_3648_225.csv",24.062670176852034
"Te_3648_226.csv",20.27758445608944
"Te_3648_227.csv",23.85544707413859
