"fue","MUE"
"fue 10","MUE_36"
"fue 11","MUE_3"
"fue 13","MUE_29"
"fue 14","MUE_27"
"fue 15","MUE_16"
"fue 18","MUE_2"
"fue 19","MUE_19"
"fue 20","MUE_22"
"fue 22","MUE_8"
"fue 23","MUE_25"
"fue 26","MUE_35"
"fue 27","MUE_15"
"fue 31","MUE_10"
"fue 32","MUE_21"
"fue 33","MUE_30"
"fue 34","MUE_13"
"fue 38","MUE_26"
"fue 40","MUE_14"
"fue 42","MUE_23"
"fue 46","MUE_7"
"fue 48","MUE_24"
"fue 59","MUE_31"
"fue 61","MUE_1"
"fue 63","MUE_28"
"fue 68","MUE_20"
"fue 73","MUE_5"
"fue 74","MUE_33"
"fue 77","MUE_11"
"fue 80","MUE_18"
"fue 85","MUE_17"
"fue 86","MUE_6"
"fue 87","MUE_9"
"fue 88","MUE_34"
"fue 92","MUE_32"
"fue 93","MUE_4"
"fue 96","MUE_12"
