"fue","MUE"
"fue 4","MUE_26"
"fue 5","MUE_7"
"fue 8","MUE_24"
"fue 9","MUE_13"
"fue 10","MUE_11"
"fue 11","MUE_16"
"fue 14","MUE_35"
"fue 15","MUE_3"
"fue 16","MUE_15"
"fue 20","MUE_5"
"fue 23","MUE_30"
"fue 24","MUE_31"
"fue 25","MUE_32"
"fue 26","MUE_17"
"fue 27","MUE_25"
"fue 30","MUE_14"
"fue 31","MUE_18"
"fue 32","MUE_29"
"fue 34","MUE_4"
"fue 37","MUE_36"
"fue 39","MUE_2"
"fue 40","MUE_22"
"fue 43","MUE_1"
"fue 44","MUE_9"
"fue 45","MUE_34"
"fue 46","MUE_10"
"fue 50","MUE_6"
"fue 52","MUE_28"
"fue 53","MUE_33"
"fue 55","MUE_23"
"fue 56","MUE_19"
"fue 58","MUE_20"
"fue 60","MUE_8"
"fue 62","MUE_12"
"fue 63","MUE_21"
"fue 64","MUE_27"
