"fue","MUE"
"fue 4","MUE_1"
"fue 5","MUE_6"
"fue 7","MUE_23"
"fue 8","MUE_14"
"fue 11","MUE_13"
"fue 12","MUE_30"
"fue 15","MUE_16"
"fue 16","MUE_3"
"fue 17","MUE_7"
"fue 19","MUE_33"
"fue 24","MUE_27"
"fue 25","MUE_34"
"fue 30","MUE_35"
"fue 32","MUE_2"
"fue 34","MUE_8"
"fue 36","MUE_29"
"fue 44","MUE_11"
"fue 45","MUE_10"
"fue 46","MUE_17"
"fue 47","MUE_24"
"fue 48","MUE_28"
"fue 51","MUE_22"
"fue 53","MUE_19"
"fue 54","MUE_12"
"fue 58","MUE_21"
"fue 61","MUE_36"
"fue 62","MUE_18"
"fue 63","MUE_20"
"fue 64","MUE_5"
"fue 65","MUE_25"
"fue 66","MUE_26"
"fue 72","MUE_32"
"fue 76","MUE_15"
"fue 77","MUE_31"
"fue 78","MUE_4"
"fue 83","MUE_9"
