"fue","MUE"
"fue 1","MUE_23"
"fue 2","MUE_33"
"fue 10","MUE_8"
"fue 14","MUE_5"
"fue 23","MUE_22"
"fue 25","MUE_28"
"fue 31","MUE_19"
"fue 33","MUE_18"
"fue 34","MUE_35"
"fue 39","MUE_31"
"fue 41","MUE_3"
"fue 44","MUE_29"
"fue 52","MUE_21"
"fue 57","MUE_24"
"fue 59","MUE_9"
"fue 68","MUE_10"
"fue 70","MUE_20"
"fue 71","MUE_1"
"fue 72","MUE_6"
"fue 75","MUE_25"
"fue 76","MUE_16"
"fue 82","MUE_36"
"fue 84","MUE_12"
"fue 85","MUE_17"
"fue 86","MUE_13"
"fue 89","MUE_2"
"fue 93","MUE_4"
"fue 101","MUE_7"
"fue 108","MUE_27"
"fue 110","MUE_14"
"fue 112","MUE_11"
"fue 114","MUE_26"
"fue 115","MUE_32"
"fue 116","MUE_15"
"fue 117","MUE_34"
"fue 119","MUE_30"
