"fue","MUE"
"fue 1","MUE_26"
"fue 3","MUE_30"
"fue 4","MUE_22"
"fue 7","MUE_19"
"fue 8","MUE_36"
"fue 11","MUE_2"
"fue 12","MUE_24"
"fue 13","MUE_12"
"fue 16","MUE_27"
"fue 19","MUE_11"
"fue 20","MUE_21"
"fue 23","MUE_5"
"fue 25","MUE_10"
"fue 26","MUE_17"
"fue 27","MUE_13"
"fue 28","MUE_8"
"fue 30","MUE_28"
"fue 31","MUE_20"
"fue 33","MUE_14"
"fue 34","MUE_18"
"fue 35","MUE_23"
"fue 38","MUE_34"
"fue 40","MUE_29"
"fue 41","MUE_33"
"fue 42","MUE_16"
"fue 44","MUE_9"
"fue 45","MUE_1"
"fue 48","MUE_31"
"fue 50","MUE_3"
"fue 52","MUE_4"
"fue 54","MUE_15"
"fue 58","MUE_7"
"fue 59","MUE_25"
"fue 62","MUE_6"
"fue 63","MUE_32"
"fue 66","MUE_35"
