"fue","MUE"
"fue 1","MUE_13"
"fue 2","MUE_8"
"fue 6","MUE_5"
"fue 7","MUE_25"
"fue 9","MUE_16"
"fue 11","MUE_30"
"fue 14","MUE_22"
"fue 19","MUE_2"
"fue 22","MUE_19"
"fue 23","MUE_9"
"fue 24","MUE_36"
"fue 27","MUE_6"
"fue 28","MUE_3"
"fue 30","MUE_23"
"fue 35","MUE_32"
"fue 37","MUE_1"
"fue 42","MUE_21"
"fue 45","MUE_7"
"fue 46","MUE_15"
"fue 47","MUE_26"
"fue 50","MUE_18"
"fue 53","MUE_27"
"fue 54","MUE_29"
"fue 57","MUE_24"
"fue 62","MUE_14"
"fue 63","MUE_4"
"fue 64","MUE_10"
"fue 66","MUE_35"
"fue 70","MUE_11"
"fue 71","MUE_20"
"fue 77","MUE_12"
"fue 78","MUE_28"
"fue 79","MUE_31"
"fue 80","MUE_34"
"fue 81","MUE_17"
"fue 84","MUE_33"
