"fue","MUE"
"fue 1","MUE_24"
"fue 2","MUE_2"
"fue 9","MUE_15"
"fue 15","MUE_11"
"fue 16","MUE_8"
"fue 17","MUE_27"
"fue 19","MUE_14"
"fue 20","MUE_19"
"fue 21","MUE_16"
"fue 23","MUE_23"
"fue 31","MUE_6"
"fue 32","MUE_35"
"fue 37","MUE_5"
"fue 38","MUE_1"
"fue 40","MUE_29"
"fue 44","MUE_7"
"fue 61","MUE_28"
"fue 64","MUE_3"
"fue 65","MUE_4"
"fue 66","MUE_33"
"fue 68","MUE_25"
"fue 73","MUE_13"
"fue 74","MUE_12"
"fue 76","MUE_26"
"fue 80","MUE_32"
"fue 82","MUE_18"
"fue 89","MUE_9"
"fue 91","MUE_30"
"fue 94","MUE_10"
"fue 96","MUE_36"
"fue 97","MUE_31"
"fue 98","MUE_21"
"fue 99","MUE_22"
"fue 102","MUE_34"
"fue 103","MUE_17"
"fue 105","MUE_20"
