"fue","MUE"
"fue 2","MUE_28"
"fue 3","MUE_31"
"fue 4","MUE_27"
"fue 5","MUE_13"
"fue 8","MUE_14"
"fue 9","MUE_25"
"fue 10","MUE_33"
"fue 16","MUE_35"
"fue 19","MUE_20"
"fue 20","MUE_6"
"fue 22","MUE_30"
"fue 25","MUE_32"
"fue 37","MUE_26"
"fue 38","MUE_2"
"fue 39","MUE_29"
"fue 42","MUE_5"
"fue 47","MUE_17"
"fue 53","MUE_1"
"fue 58","MUE_7"
"fue 67","MUE_12"
"fue 69","MUE_21"
"fue 71","MUE_9"
"fue 74","MUE_18"
"fue 87","MUE_8"
"fue 88","MUE_10"
"fue 91","MUE_15"
"fue 95","MUE_34"
"fue 100","MUE_22"
"fue 101","MUE_19"
"fue 104","MUE_3"
"fue 105","MUE_23"
"fue 111","MUE_4"
"fue 115","MUE_24"
"fue 118","MUE_16"
"fue 119","MUE_11"
"fue 120","MUE_36"
