"fue","MUE"
"fue 1","MUE_30"
"fue 4","MUE_15"
"fue 5","MUE_27"
"fue 6","MUE_18"
"fue 9","MUE_21"
"fue 12","MUE_34"
"fue 13","MUE_9"
"fue 16","MUE_26"
"fue 18","MUE_5"
"fue 19","MUE_12"
"fue 20","MUE_4"
"fue 21","MUE_22"
"fue 24","MUE_19"
"fue 25","MUE_16"
"fue 26","MUE_11"
"fue 27","MUE_8"
"fue 28","MUE_10"
"fue 30","MUE_23"
"fue 31","MUE_29"
"fue 32","MUE_24"
"fue 33","MUE_17"
"fue 34","MUE_1"
"fue 35","MUE_14"
"fue 36","MUE_25"
"fue 38","MUE_7"
"fue 40","MUE_32"
"fue 44","MUE_2"
"fue 46","MUE_31"
"fue 49","MUE_3"
"fue 53","MUE_20"
"fue 54","MUE_36"
"fue 55","MUE_35"
"fue 56","MUE_13"
"fue 58","MUE_33"
"fue 59","MUE_6"
"fue 60","MUE_28"
