"fue","MUE"
"fue 4","MUE_6"
"fue 6","MUE_8"
"fue 7","MUE_19"
"fue 8","MUE_33"
"fue 10","MUE_13"
"fue 11","MUE_2"
"fue 15","MUE_36"
"fue 18","MUE_15"
"fue 19","MUE_10"
"fue 25","MUE_32"
"fue 26","MUE_31"
"fue 28","MUE_23"
"fue 32","MUE_30"
"fue 34","MUE_11"
"fue 35","MUE_1"
"fue 39","MUE_22"
"fue 41","MUE_21"
"fue 42","MUE_28"
"fue 44","MUE_17"
"fue 45","MUE_24"
"fue 47","MUE_26"
"fue 49","MUE_9"
"fue 50","MUE_34"
"fue 51","MUE_3"
"fue 54","MUE_35"
"fue 55","MUE_29"
"fue 56","MUE_18"
"fue 57","MUE_5"
"fue 59","MUE_27"
"fue 61","MUE_12"
"fue 62","MUE_16"
"fue 64","MUE_25"
"fue 66","MUE_7"
"fue 67","MUE_20"
"fue 71","MUE_14"
"fue 75","MUE_4"
