"fue","MUE"
"fue 1","MUE_12"
"fue 2","MUE_23"
"fue 4","MUE_25"
"fue 5","MUE_29"
"fue 7","MUE_15"
"fue 8","MUE_4"
"fue 9","MUE_33"
"fue 11","MUE_8"
"fue 12","MUE_28"
"fue 13","MUE_2"
"fue 14","MUE_9"
"fue 16","MUE_16"
"fue 17","MUE_30"
"fue 18","MUE_19"
"fue 20","MUE_13"
"fue 21","MUE_32"
"fue 25","MUE_21"
"fue 29","MUE_1"
"fue 30","MUE_36"
"fue 31","MUE_20"
"fue 32","MUE_34"
"fue 33","MUE_27"
"fue 34","MUE_7"
"fue 35","MUE_24"
"fue 36","MUE_31"
"fue 37","MUE_26"
"fue 38","MUE_14"
"fue 39","MUE_6"
"fue 40","MUE_10"
"fue 44","MUE_35"
"fue 45","MUE_22"
"fue 47","MUE_17"
"fue 48","MUE_3"
"fue 50","MUE_11"
"fue 51","MUE_5"
"fue 54","MUE_18"
