"fue","MUE"
"fue 1","MUE_22"
"fue 8","MUE_20"
"fue 17","MUE_16"
"fue 18","MUE_17"
"fue 25","MUE_6"
"fue 26","MUE_31"
"fue 27","MUE_30"
"fue 28","MUE_36"
"fue 30","MUE_1"
"fue 35","MUE_2"
"fue 36","MUE_24"
"fue 37","MUE_23"
"fue 38","MUE_18"
"fue 39","MUE_25"
"fue 40","MUE_28"
"fue 42","MUE_10"
"fue 43","MUE_4"
"fue 45","MUE_19"
"fue 46","MUE_14"
"fue 49","MUE_32"
"fue 50","MUE_15"
"fue 52","MUE_13"
"fue 53","MUE_27"
"fue 58","MUE_9"
"fue 62","MUE_26"
"fue 63","MUE_8"
"fue 64","MUE_3"
"fue 65","MUE_11"
"fue 69","MUE_12"
"fue 70","MUE_34"
"fue 73","MUE_5"
"fue 77","MUE_35"
"fue 79","MUE_29"
"fue 82","MUE_33"
"fue 88","MUE_21"
"fue 90","MUE_7"
