"fue","MUE"
"fue 6","MUE_7"
"fue 7","MUE_29"
"fue 12","MUE_3"
"fue 14","MUE_27"
"fue 19","MUE_6"
"fue 20","MUE_33"
"fue 24","MUE_9"
"fue 30","MUE_17"
"fue 33","MUE_13"
"fue 37","MUE_30"
"fue 40","MUE_14"
"fue 41","MUE_19"
"fue 44","MUE_5"
"fue 46","MUE_32"
"fue 51","MUE_15"
"fue 52","MUE_1"
"fue 55","MUE_12"
"fue 60","MUE_10"
"fue 61","MUE_18"
"fue 64","MUE_34"
"fue 65","MUE_16"
"fue 66","MUE_35"
"fue 70","MUE_31"
"fue 73","MUE_25"
"fue 74","MUE_11"
"fue 75","MUE_8"
"fue 76","MUE_22"
"fue 79","MUE_2"
"fue 80","MUE_28"
"fue 82","MUE_21"
"fue 87","MUE_36"
"fue 88","MUE_23"
"fue 93","MUE_20"
"fue 94","MUE_26"
"fue 96","MUE_4"
"fue 100","MUE_24"
