"fue","MUE"
"fue 4","MUE_32"
"fue 5","MUE_1"
"fue 6","MUE_27"
"fue 7","MUE_18"
"fue 9","MUE_7"
"fue 10","MUE_10"
"fue 12","MUE_8"
"fue 14","MUE_13"
"fue 16","MUE_20"
"fue 17","MUE_11"
"fue 19","MUE_29"
"fue 21","MUE_28"
"fue 26","MUE_33"
"fue 27","MUE_9"
"fue 29","MUE_35"
"fue 33","MUE_17"
"fue 34","MUE_24"
"fue 36","MUE_16"
"fue 37","MUE_5"
"fue 38","MUE_30"
"fue 41","MUE_26"
"fue 42","MUE_36"
"fue 43","MUE_2"
"fue 44","MUE_12"
"fue 45","MUE_14"
"fue 46","MUE_4"
"fue 48","MUE_31"
"fue 50","MUE_6"
"fue 53","MUE_15"
"fue 54","MUE_22"
"fue 55","MUE_3"
"fue 56","MUE_23"
"fue 59","MUE_19"
"fue 61","MUE_25"
"fue 62","MUE_21"
"fue 64","MUE_34"
