"fue","MUE"
"fue 5","MUE_17"
"fue 7","MUE_23"
"fue 10","MUE_28"
"fue 13","MUE_8"
"fue 15","MUE_7"
"fue 17","MUE_5"
"fue 18","MUE_29"
"fue 19","MUE_27"
"fue 20","MUE_33"
"fue 22","MUE_3"
"fue 26","MUE_6"
"fue 28","MUE_10"
"fue 29","MUE_26"
"fue 37","MUE_21"
"fue 39","MUE_9"
"fue 40","MUE_30"
"fue 41","MUE_34"
"fue 43","MUE_14"
"fue 45","MUE_36"
"fue 48","MUE_32"
"fue 49","MUE_20"
"fue 51","MUE_13"
"fue 52","MUE_15"
"fue 53","MUE_2"
"fue 57","MUE_25"
"fue 58","MUE_31"
"fue 59","MUE_11"
"fue 61","MUE_1"
"fue 63","MUE_22"
"fue 66","MUE_16"
"fue 72","MUE_4"
"fue 76","MUE_12"
"fue 78","MUE_18"
"fue 79","MUE_35"
"fue 80","MUE_19"
"fue 82","MUE_24"
