"fue","MUE"
"fue 3","MUE_9"
"fue 4","MUE_15"
"fue 5","MUE_34"
"fue 7","MUE_36"
"fue 8","MUE_24"
"fue 10","MUE_16"
"fue 12","MUE_4"
"fue 15","MUE_25"
"fue 19","MUE_3"
"fue 22","MUE_33"
"fue 24","MUE_13"
"fue 26","MUE_35"
"fue 27","MUE_7"
"fue 30","MUE_1"
"fue 33","MUE_28"
"fue 37","MUE_29"
"fue 39","MUE_5"
"fue 41","MUE_2"
"fue 42","MUE_14"
"fue 46","MUE_30"
"fue 48","MUE_12"
"fue 51","MUE_27"
"fue 52","MUE_11"
"fue 54","MUE_8"
"fue 58","MUE_26"
"fue 60","MUE_32"
"fue 63","MUE_17"
"fue 67","MUE_21"
"fue 68","MUE_23"
"fue 70","MUE_31"
"fue 73","MUE_6"
"fue 77","MUE_10"
"fue 81","MUE_22"
"fue 87","MUE_20"
"fue 88","MUE_18"
"fue 90","MUE_19"
