"fue","MUE"
"fue 2","MUE_17"
"fue 5","MUE_10"
"fue 6","MUE_31"
"fue 7","MUE_26"
"fue 8","MUE_3"
"fue 9","MUE_33"
"fue 13","MUE_22"
"fue 16","MUE_29"
"fue 18","MUE_36"
"fue 27","MUE_23"
"fue 28","MUE_34"
"fue 29","MUE_9"
"fue 30","MUE_2"
"fue 33","MUE_24"
"fue 34","MUE_16"
"fue 35","MUE_15"
"fue 42","MUE_27"
"fue 44","MUE_14"
"fue 55","MUE_6"
"fue 56","MUE_8"
"fue 59","MUE_5"
"fue 60","MUE_7"
"fue 61","MUE_13"
"fue 64","MUE_12"
"fue 69","MUE_1"
"fue 73","MUE_20"
"fue 74","MUE_35"
"fue 75","MUE_11"
"fue 76","MUE_25"
"fue 77","MUE_28"
"fue 84","MUE_32"
"fue 86","MUE_18"
"fue 87","MUE_30"
"fue 92","MUE_4"
"fue 93","MUE_21"
"fue 94","MUE_19"
