"fue","MUE"
"fue 5","MUE_3"
"fue 7","MUE_11"
"fue 8","MUE_24"
"fue 10","MUE_9"
"fue 11","MUE_29"
"fue 12","MUE_31"
"fue 15","MUE_17"
"fue 35","MUE_23"
"fue 36","MUE_15"
"fue 40","MUE_36"
"fue 43","MUE_30"
"fue 45","MUE_8"
"fue 46","MUE_28"
"fue 51","MUE_5"
"fue 53","MUE_19"
"fue 54","MUE_1"
"fue 55","MUE_22"
"fue 58","MUE_21"
"fue 59","MUE_35"
"fue 60","MUE_33"
"fue 61","MUE_20"
"fue 63","MUE_32"
"fue 70","MUE_27"
"fue 74","MUE_12"
"fue 77","MUE_18"
"fue 86","MUE_16"
"fue 88","MUE_14"
"fue 89","MUE_34"
"fue 97","MUE_2"
"fue 98","MUE_13"
"fue 99","MUE_4"
"fue 100","MUE_25"
"fue 101","MUE_7"
"fue 102","MUE_6"
"fue 103","MUE_26"
"fue 108","MUE_10"
