"fue","MUE"
"fue 2","MUE_9"
"fue 3","MUE_19"
"fue 6","MUE_27"
"fue 7","MUE_10"
"fue 15","MUE_30"
"fue 17","MUE_25"
"fue 21","MUE_29"
"fue 25","MUE_13"
"fue 27","MUE_11"
"fue 28","MUE_2"
"fue 29","MUE_17"
"fue 30","MUE_26"
"fue 34","MUE_8"
"fue 35","MUE_24"
"fue 36","MUE_28"
"fue 38","MUE_23"
"fue 40","MUE_32"
"fue 42","MUE_15"
"fue 43","MUE_33"
"fue 46","MUE_21"
"fue 47","MUE_36"
"fue 49","MUE_3"
"fue 50","MUE_18"
"fue 51","MUE_5"
"fue 52","MUE_31"
"fue 54","MUE_1"
"fue 56","MUE_20"
"fue 57","MUE_16"
"fue 62","MUE_34"
"fue 63","MUE_22"
"fue 64","MUE_14"
"fue 65","MUE_12"
"fue 66","MUE_35"
"fue 68","MUE_6"
"fue 69","MUE_7"
"fue 72","MUE_4"
