"fue","MUE"
"fue 2","MUE_18"
"fue 6","MUE_25"
"fue 7","MUE_12"
"fue 8","MUE_9"
"fue 13","MUE_4"
"fue 19","MUE_17"
"fue 22","MUE_34"
"fue 24","MUE_26"
"fue 26","MUE_29"
"fue 28","MUE_16"
"fue 30","MUE_20"
"fue 31","MUE_2"
"fue 38","MUE_19"
"fue 45","MUE_5"
"fue 46","MUE_33"
"fue 54","MUE_14"
"fue 56","MUE_8"
"fue 61","MUE_6"
"fue 64","MUE_11"
"fue 66","MUE_23"
"fue 67","MUE_22"
"fue 69","MUE_35"
"fue 71","MUE_15"
"fue 76","MUE_31"
"fue 82","MUE_7"
"fue 84","MUE_36"
"fue 85","MUE_27"
"fue 86","MUE_30"
"fue 87","MUE_32"
"fue 92","MUE_1"
"fue 94","MUE_28"
"fue 97","MUE_21"
"fue 100","MUE_3"
"fue 103","MUE_24"
"fue 108","MUE_10"
"fue 112","MUE_13"
