"fue","MUE"
"fue 3","MUE_6"
"fue 4","MUE_24"
"fue 5","MUE_32"
"fue 7","MUE_8"
"fue 9","MUE_33"
"fue 14","MUE_15"
"fue 15","MUE_1"
"fue 19","MUE_2"
"fue 26","MUE_5"
"fue 27","MUE_22"
"fue 28","MUE_31"
"fue 32","MUE_35"
"fue 34","MUE_29"
"fue 35","MUE_16"
"fue 37","MUE_26"
"fue 39","MUE_10"
"fue 43","MUE_23"
"fue 44","MUE_36"
"fue 45","MUE_34"
"fue 47","MUE_14"
"fue 52","MUE_9"
"fue 59","MUE_19"
"fue 60","MUE_7"
"fue 62","MUE_27"
"fue 64","MUE_21"
"fue 72","MUE_28"
"fue 73","MUE_13"
"fue 76","MUE_11"
"fue 82","MUE_30"
"fue 84","MUE_4"
"fue 87","MUE_12"
"fue 91","MUE_3"
"fue 92","MUE_17"
"fue 95","MUE_25"
"fue 98","MUE_20"
"fue 99","MUE_18"
