"fue","MUE"
"fue 1","MUE_3"
"fue 2","MUE_8"
"fue 8","MUE_14"
"fue 9","MUE_29"
"fue 10","MUE_25"
"fue 11","MUE_7"
"fue 12","MUE_22"
"fue 15","MUE_9"
"fue 16","MUE_1"
"fue 17","MUE_21"
"fue 18","MUE_16"
"fue 19","MUE_36"
"fue 20","MUE_6"
"fue 21","MUE_10"
"fue 22","MUE_35"
"fue 24","MUE_17"
"fue 25","MUE_12"
"fue 36","MUE_13"
"fue 39","MUE_34"
"fue 42","MUE_31"
"fue 43","MUE_4"
"fue 45","MUE_27"
"fue 48","MUE_28"
"fue 50","MUE_2"
"fue 51","MUE_32"
"fue 55","MUE_24"
"fue 56","MUE_30"
"fue 57","MUE_5"
"fue 58","MUE_19"
"fue 61","MUE_15"
"fue 62","MUE_18"
"fue 64","MUE_20"
"fue 66","MUE_33"
"fue 68","MUE_11"
"fue 69","MUE_26"
"fue 70","MUE_23"
