"fue","MUE"
"fue 1","MUE_4"
"fue 2","MUE_16"
"fue 3","MUE_13"
"fue 5","MUE_24"
"fue 6","MUE_9"
"fue 7","MUE_25"
"fue 8","MUE_23"
"fue 9","MUE_30"
"fue 11","MUE_17"
"fue 14","MUE_2"
"fue 15","MUE_19"
"fue 16","MUE_31"
"fue 18","MUE_28"
"fue 19","MUE_3"
"fue 20","MUE_21"
"fue 22","MUE_5"
"fue 24","MUE_10"
"fue 25","MUE_15"
"fue 33","MUE_11"
"fue 39","MUE_20"
"fue 40","MUE_35"
"fue 42","MUE_27"
"fue 46","MUE_34"
"fue 49","MUE_1"
"fue 57","MUE_26"
"fue 60","MUE_33"
"fue 63","MUE_29"
"fue 66","MUE_36"
"fue 68","MUE_6"
"fue 71","MUE_7"
"fue 72","MUE_12"
"fue 73","MUE_22"
"fue 74","MUE_8"
"fue 75","MUE_14"
"fue 77","MUE_32"
"fue 78","MUE_18"
