"fue","MUE"
"fue 1","MUE_12"
"fue 5","MUE_27"
"fue 7","MUE_10"
"fue 9","MUE_15"
"fue 12","MUE_3"
"fue 13","MUE_5"
"fue 17","MUE_2"
"fue 18","MUE_20"
"fue 19","MUE_33"
"fue 20","MUE_31"
"fue 24","MUE_22"
"fue 25","MUE_7"
"fue 26","MUE_14"
"fue 29","MUE_1"
"fue 32","MUE_26"
"fue 33","MUE_24"
"fue 38","MUE_19"
"fue 42","MUE_29"
"fue 43","MUE_35"
"fue 44","MUE_28"
"fue 45","MUE_32"
"fue 46","MUE_21"
"fue 47","MUE_13"
"fue 49","MUE_36"
"fue 50","MUE_17"
"fue 52","MUE_30"
"fue 53","MUE_11"
"fue 54","MUE_16"
"fue 55","MUE_34"
"fue 56","MUE_6"
"fue 57","MUE_25"
"fue 59","MUE_9"
"fue 61","MUE_23"
"fue 62","MUE_4"
"fue 65","MUE_18"
"fue 66","MUE_8"
