"fue","MUE"
"fue 7","MUE_33"
"fue 9","MUE_35"
"fue 10","MUE_32"
"fue 12","MUE_3"
"fue 13","MUE_14"
"fue 18","MUE_15"
"fue 20","MUE_22"
"fue 21","MUE_20"
"fue 22","MUE_2"
"fue 24","MUE_12"
"fue 25","MUE_23"
"fue 26","MUE_7"
"fue 27","MUE_30"
"fue 30","MUE_26"
"fue 38","MUE_1"
"fue 39","MUE_19"
"fue 40","MUE_11"
"fue 44","MUE_13"
"fue 45","MUE_10"
"fue 46","MUE_16"
"fue 47","MUE_4"
"fue 51","MUE_34"
"fue 52","MUE_31"
"fue 57","MUE_6"
"fue 58","MUE_25"
"fue 60","MUE_18"
"fue 61","MUE_8"
"fue 63","MUE_17"
"fue 70","MUE_5"
"fue 71","MUE_28"
"fue 72","MUE_27"
"fue 73","MUE_29"
"fue 76","MUE_24"
"fue 80","MUE_9"
"fue 83","MUE_36"
"fue 84","MUE_21"
