"fue","MUE"
"fue 3","MUE_36"
"fue 9","MUE_33"
"fue 10","MUE_3"
"fue 11","MUE_16"
"fue 14","MUE_31"
"fue 19","MUE_13"
"fue 22","MUE_21"
"fue 28","MUE_12"
"fue 31","MUE_28"
"fue 34","MUE_7"
"fue 37","MUE_1"
"fue 44","MUE_26"
"fue 47","MUE_15"
"fue 48","MUE_9"
"fue 49","MUE_34"
"fue 51","MUE_30"
"fue 54","MUE_14"
"fue 59","MUE_19"
"fue 67","MUE_24"
"fue 69","MUE_23"
"fue 71","MUE_6"
"fue 72","MUE_27"
"fue 75","MUE_22"
"fue 76","MUE_2"
"fue 86","MUE_18"
"fue 91","MUE_4"
"fue 92","MUE_20"
"fue 97","MUE_10"
"fue 100","MUE_5"
"fue 102","MUE_11"
"fue 104","MUE_17"
"fue 106","MUE_29"
"fue 107","MUE_8"
"fue 110","MUE_32"
"fue 112","MUE_25"
"fue 115","MUE_35"
