"fue","MUE"
"fue 6","MUE_23"
"fue 7","MUE_28"
"fue 9","MUE_10"
"fue 10","MUE_8"
"fue 12","MUE_25"
"fue 13","MUE_1"
"fue 14","MUE_3"
"fue 15","MUE_7"
"fue 18","MUE_15"
"fue 19","MUE_34"
"fue 20","MUE_13"
"fue 22","MUE_5"
"fue 24","MUE_32"
"fue 25","MUE_9"
"fue 27","MUE_22"
"fue 33","MUE_17"
"fue 37","MUE_31"
"fue 38","MUE_26"
"fue 41","MUE_14"
"fue 43","MUE_12"
"fue 48","MUE_29"
"fue 50","MUE_35"
"fue 51","MUE_36"
"fue 52","MUE_30"
"fue 53","MUE_16"
"fue 54","MUE_21"
"fue 55","MUE_6"
"fue 56","MUE_11"
"fue 57","MUE_27"
"fue 61","MUE_18"
"fue 62","MUE_2"
"fue 66","MUE_19"
"fue 72","MUE_24"
"fue 74","MUE_4"
"fue 75","MUE_33"
"fue 84","MUE_20"
