"fue","MUE"
"fue 3","MUE_29"
"fue 6","MUE_7"
"fue 8","MUE_32"
"fue 9","MUE_20"
"fue 14","MUE_13"
"fue 16","MUE_16"
"fue 17","MUE_18"
"fue 24","MUE_6"
"fue 26","MUE_1"
"fue 27","MUE_3"
"fue 28","MUE_34"
"fue 29","MUE_15"
"fue 30","MUE_19"
"fue 31","MUE_27"
"fue 35","MUE_31"
"fue 37","MUE_25"
"fue 38","MUE_5"
"fue 40","MUE_21"
"fue 42","MUE_35"
"fue 45","MUE_9"
"fue 47","MUE_30"
"fue 51","MUE_28"
"fue 53","MUE_23"
"fue 60","MUE_36"
"fue 63","MUE_17"
"fue 64","MUE_24"
"fue 65","MUE_22"
"fue 66","MUE_11"
"fue 67","MUE_4"
"fue 68","MUE_2"
"fue 70","MUE_10"
"fue 71","MUE_26"
"fue 74","MUE_14"
"fue 76","MUE_8"
"fue 77","MUE_12"
"fue 78","MUE_33"
