"fue","MUE"
"fue 2","MUE_31"
"fue 4","MUE_15"
"fue 8","MUE_20"
"fue 9","MUE_8"
"fue 10","MUE_28"
"fue 11","MUE_13"
"fue 12","MUE_14"
"fue 13","MUE_5"
"fue 15","MUE_9"
"fue 16","MUE_24"
"fue 19","MUE_18"
"fue 20","MUE_26"
"fue 21","MUE_25"
"fue 24","MUE_7"
"fue 25","MUE_29"
"fue 26","MUE_32"
"fue 31","MUE_17"
"fue 33","MUE_21"
"fue 34","MUE_4"
"fue 35","MUE_22"
"fue 38","MUE_11"
"fue 40","MUE_36"
"fue 41","MUE_23"
"fue 42","MUE_19"
"fue 43","MUE_30"
"fue 45","MUE_10"
"fue 46","MUE_2"
"fue 48","MUE_3"
"fue 49","MUE_16"
"fue 50","MUE_1"
"fue 51","MUE_35"
"fue 52","MUE_33"
"fue 53","MUE_27"
"fue 56","MUE_12"
"fue 59","MUE_6"
"fue 60","MUE_34"
