"fue","MUE"
"fue 1","MUE_27"
"fue 2","MUE_28"
"fue 3","MUE_13"
"fue 5","MUE_12"
"fue 9","MUE_30"
"fue 10","MUE_23"
"fue 14","MUE_18"
"fue 18","MUE_33"
"fue 19","MUE_19"
"fue 20","MUE_14"
"fue 25","MUE_4"
"fue 29","MUE_20"
"fue 30","MUE_8"
"fue 32","MUE_15"
"fue 35","MUE_36"
"fue 36","MUE_5"
"fue 37","MUE_16"
"fue 40","MUE_1"
"fue 42","MUE_21"
"fue 43","MUE_25"
"fue 44","MUE_7"
"fue 49","MUE_32"
"fue 51","MUE_2"
"fue 54","MUE_24"
"fue 57","MUE_31"
"fue 59","MUE_22"
"fue 60","MUE_9"
"fue 61","MUE_6"
"fue 62","MUE_17"
"fue 64","MUE_11"
"fue 65","MUE_26"
"fue 68","MUE_35"
"fue 69","MUE_34"
"fue 71","MUE_3"
"fue 74","MUE_29"
"fue 76","MUE_10"
