"fue","MUE"
"fue 1","MUE_17"
"fue 3","MUE_15"
"fue 5","MUE_13"
"fue 9","MUE_2"
"fue 11","MUE_14"
"fue 13","MUE_5"
"fue 15","MUE_7"
"fue 17","MUE_19"
"fue 20","MUE_18"
"fue 25","MUE_9"
"fue 26","MUE_4"
"fue 29","MUE_34"
"fue 31","MUE_29"
"fue 32","MUE_8"
"fue 39","MUE_23"
"fue 40","MUE_16"
"fue 41","MUE_32"
"fue 44","MUE_30"
"fue 47","MUE_25"
"fue 52","MUE_3"
"fue 58","MUE_22"
"fue 60","MUE_1"
"fue 63","MUE_26"
"fue 66","MUE_31"
"fue 67","MUE_12"
"fue 69","MUE_24"
"fue 73","MUE_10"
"fue 74","MUE_21"
"fue 76","MUE_11"
"fue 77","MUE_35"
"fue 79","MUE_6"
"fue 80","MUE_36"
"fue 81","MUE_33"
"fue 94","MUE_27"
"fue 100","MUE_28"
"fue 102","MUE_20"
