"fue","MUE"
"fue 1","MUE_8"
"fue 6","MUE_31"
"fue 8","MUE_16"
"fue 9","MUE_2"
"fue 12","MUE_27"
"fue 13","MUE_1"
"fue 19","MUE_17"
"fue 20","MUE_25"
"fue 22","MUE_21"
"fue 28","MUE_34"
"fue 30","MUE_36"
"fue 37","MUE_4"
"fue 39","MUE_6"
"fue 47","MUE_26"
"fue 50","MUE_3"
"fue 54","MUE_30"
"fue 57","MUE_11"
"fue 60","MUE_15"
"fue 61","MUE_5"
"fue 65","MUE_24"
"fue 67","MUE_12"
"fue 68","MUE_10"
"fue 70","MUE_22"
"fue 80","MUE_19"
"fue 83","MUE_28"
"fue 85","MUE_29"
"fue 88","MUE_9"
"fue 92","MUE_23"
"fue 94","MUE_14"
"fue 97","MUE_18"
"fue 98","MUE_35"
"fue 102","MUE_32"
"fue 103","MUE_13"
"fue 105","MUE_33"
"fue 113","MUE_20"
"fue 114","MUE_7"
