"fue","MUE"
"fue 1","MUE_20"
"fue 6","MUE_19"
"fue 10","MUE_4"
"fue 24","MUE_29"
"fue 26","MUE_36"
"fue 32","MUE_22"
"fue 33","MUE_11"
"fue 34","MUE_3"
"fue 35","MUE_14"
"fue 36","MUE_28"
"fue 38","MUE_12"
"fue 43","MUE_8"
"fue 51","MUE_1"
"fue 53","MUE_33"
"fue 54","MUE_17"
"fue 59","MUE_9"
"fue 61","MUE_5"
"fue 62","MUE_18"
"fue 65","MUE_7"
"fue 67","MUE_16"
"fue 68","MUE_35"
"fue 69","MUE_23"
"fue 76","MUE_13"
"fue 77","MUE_27"
"fue 82","MUE_10"
"fue 84","MUE_26"
"fue 85","MUE_31"
"fue 86","MUE_30"
"fue 89","MUE_6"
"fue 94","MUE_24"
"fue 100","MUE_25"
"fue 103","MUE_21"
"fue 107","MUE_15"
"fue 109","MUE_34"
"fue 111","MUE_2"
"fue 112","MUE_32"
