"fue","MUE"
"fue 1","MUE_1"
"fue 2","MUE_3"
"fue 3","MUE_26"
"fue 8","MUE_19"
"fue 9","MUE_20"
"fue 10","MUE_6"
"fue 11","MUE_21"
"fue 13","MUE_10"
"fue 14","MUE_11"
"fue 15","MUE_8"
"fue 16","MUE_34"
"fue 17","MUE_13"
"fue 20","MUE_5"
"fue 21","MUE_36"
"fue 24","MUE_24"
"fue 25","MUE_14"
"fue 26","MUE_2"
"fue 28","MUE_23"
"fue 34","MUE_30"
"fue 36","MUE_15"
"fue 40","MUE_22"
"fue 44","MUE_12"
"fue 46","MUE_18"
"fue 47","MUE_33"
"fue 48","MUE_17"
"fue 51","MUE_28"
"fue 54","MUE_31"
"fue 55","MUE_35"
"fue 64","MUE_32"
"fue 65","MUE_27"
"fue 66","MUE_7"
"fue 69","MUE_9"
"fue 71","MUE_16"
"fue 75","MUE_25"
"fue 76","MUE_4"
"fue 77","MUE_29"
