"fue","MUE"
"fue 2","MUE_8"
"fue 5","MUE_32"
"fue 7","MUE_1"
"fue 10","MUE_6"
"fue 15","MUE_16"
"fue 16","MUE_5"
"fue 22","MUE_10"
"fue 23","MUE_35"
"fue 24","MUE_9"
"fue 29","MUE_7"
"fue 31","MUE_11"
"fue 35","MUE_3"
"fue 37","MUE_23"
"fue 41","MUE_26"
"fue 44","MUE_22"
"fue 48","MUE_34"
"fue 54","MUE_14"
"fue 55","MUE_12"
"fue 58","MUE_15"
"fue 64","MUE_19"
"fue 65","MUE_20"
"fue 66","MUE_13"
"fue 68","MUE_24"
"fue 78","MUE_27"
"fue 94","MUE_21"
"fue 97","MUE_17"
"fue 101","MUE_29"
"fue 103","MUE_31"
"fue 106","MUE_18"
"fue 109","MUE_36"
"fue 112","MUE_4"
"fue 113","MUE_30"
"fue 115","MUE_33"
"fue 118","MUE_28"
"fue 119","MUE_2"
"fue 120","MUE_25"
