"fue","MUE"
"fue 2","MUE_22"
"fue 4","MUE_6"
"fue 7","MUE_8"
"fue 15","MUE_5"
"fue 16","MUE_7"
"fue 18","MUE_25"
"fue 19","MUE_32"
"fue 21","MUE_11"
"fue 22","MUE_1"
"fue 23","MUE_16"
"fue 27","MUE_15"
"fue 30","MUE_24"
"fue 32","MUE_3"
"fue 35","MUE_14"
"fue 38","MUE_30"
"fue 39","MUE_29"
"fue 41","MUE_33"
"fue 45","MUE_28"
"fue 49","MUE_10"
"fue 51","MUE_2"
"fue 53","MUE_34"
"fue 54","MUE_35"
"fue 56","MUE_21"
"fue 57","MUE_4"
"fue 58","MUE_27"
"fue 59","MUE_26"
"fue 66","MUE_19"
"fue 67","MUE_36"
"fue 71","MUE_23"
"fue 76","MUE_18"
"fue 80","MUE_12"
"fue 81","MUE_13"
"fue 90","MUE_31"
"fue 94","MUE_17"
"fue 97","MUE_9"
"fue 98","MUE_20"
