"fue","MUE"
"fue 1","MUE_6"
"fue 3","MUE_8"
"fue 4","MUE_25"
"fue 5","MUE_32"
"fue 6","MUE_12"
"fue 7","MUE_28"
"fue 9","MUE_13"
"fue 10","MUE_22"
"fue 13","MUE_1"
"fue 16","MUE_20"
"fue 20","MUE_30"
"fue 27","MUE_3"
"fue 28","MUE_21"
"fue 29","MUE_29"
"fue 31","MUE_7"
"fue 34","MUE_19"
"fue 40","MUE_10"
"fue 42","MUE_14"
"fue 46","MUE_36"
"fue 47","MUE_26"
"fue 49","MUE_17"
"fue 54","MUE_35"
"fue 55","MUE_4"
"fue 58","MUE_2"
"fue 62","MUE_31"
"fue 64","MUE_16"
"fue 75","MUE_9"
"fue 77","MUE_27"
"fue 78","MUE_24"
"fue 80","MUE_5"
"fue 81","MUE_33"
"fue 85","MUE_23"
"fue 88","MUE_15"
"fue 89","MUE_34"
"fue 95","MUE_18"
"fue 96","MUE_11"
