"fue","MUE"
"fue 1","MUE_27"
"fue 3","MUE_25"
"fue 5","MUE_6"
"fue 6","MUE_34"
"fue 8","MUE_12"
"fue 16","MUE_2"
"fue 18","MUE_16"
"fue 19","MUE_33"
"fue 20","MUE_22"
"fue 21","MUE_5"
"fue 22","MUE_31"
"fue 24","MUE_26"
"fue 28","MUE_7"
"fue 29","MUE_29"
"fue 31","MUE_1"
"fue 43","MUE_18"
"fue 46","MUE_8"
"fue 47","MUE_32"
"fue 52","MUE_9"
"fue 57","MUE_23"
"fue 59","MUE_30"
"fue 61","MUE_21"
"fue 65","MUE_15"
"fue 66","MUE_35"
"fue 68","MUE_13"
"fue 70","MUE_3"
"fue 71","MUE_28"
"fue 72","MUE_20"
"fue 75","MUE_36"
"fue 77","MUE_17"
"fue 79","MUE_24"
"fue 80","MUE_4"
"fue 83","MUE_19"
"fue 87","MUE_11"
"fue 88","MUE_10"
"fue 89","MUE_14"
