"fue","MUE"
"fue 1","MUE_6"
"fue 2","MUE_34"
"fue 3","MUE_26"
"fue 4","MUE_29"
"fue 5","MUE_28"
"fue 6","MUE_25"
"fue 8","MUE_22"
"fue 9","MUE_1"
"fue 10","MUE_2"
"fue 11","MUE_24"
"fue 12","MUE_8"
"fue 13","MUE_23"
"fue 15","MUE_14"
"fue 16","MUE_5"
"fue 17","MUE_16"
"fue 18","MUE_19"
"fue 23","MUE_36"
"fue 24","MUE_35"
"fue 27","MUE_4"
"fue 28","MUE_13"
"fue 29","MUE_17"
"fue 30","MUE_33"
"fue 31","MUE_15"
"fue 32","MUE_32"
"fue 34","MUE_12"
"fue 35","MUE_18"
"fue 36","MUE_30"
"fue 37","MUE_21"
"fue 38","MUE_7"
"fue 39","MUE_31"
"fue 40","MUE_10"
"fue 41","MUE_27"
"fue 45","MUE_11"
"fue 46","MUE_20"
"fue 47","MUE_3"
"fue 48","MUE_9"
