"fue","MUE"
"fue 4","MUE_4"
"fue 5","MUE_21"
"fue 6","MUE_24"
"fue 7","MUE_2"
"fue 8","MUE_8"
"fue 10","MUE_18"
"fue 12","MUE_19"
"fue 14","MUE_6"
"fue 15","MUE_30"
"fue 16","MUE_33"
"fue 17","MUE_5"
"fue 18","MUE_29"
"fue 19","MUE_22"
"fue 20","MUE_16"
"fue 21","MUE_10"
"fue 23","MUE_25"
"fue 24","MUE_1"
"fue 25","MUE_15"
"fue 28","MUE_36"
"fue 31","MUE_13"
"fue 32","MUE_23"
"fue 34","MUE_31"
"fue 35","MUE_27"
"fue 39","MUE_7"
"fue 40","MUE_34"
"fue 41","MUE_17"
"fue 42","MUE_35"
"fue 44","MUE_3"
"fue 46","MUE_12"
"fue 47","MUE_26"
"fue 48","MUE_28"
"fue 50","MUE_14"
"fue 51","MUE_9"
"fue 52","MUE_20"
"fue 53","MUE_32"
"fue 54","MUE_11"
