"fue","MUE"
"fue 1","MUE_8"
"fue 4","MUE_9"
"fue 8","MUE_32"
"fue 9","MUE_16"
"fue 14","MUE_4"
"fue 17","MUE_28"
"fue 19","MUE_15"
"fue 21","MUE_5"
"fue 24","MUE_34"
"fue 25","MUE_19"
"fue 26","MUE_14"
"fue 30","MUE_17"
"fue 35","MUE_31"
"fue 36","MUE_22"
"fue 38","MUE_11"
"fue 40","MUE_7"
"fue 42","MUE_6"
"fue 43","MUE_13"
"fue 45","MUE_30"
"fue 46","MUE_21"
"fue 49","MUE_1"
"fue 50","MUE_18"
"fue 52","MUE_3"
"fue 53","MUE_27"
"fue 55","MUE_24"
"fue 56","MUE_35"
"fue 58","MUE_12"
"fue 62","MUE_36"
"fue 63","MUE_33"
"fue 65","MUE_25"
"fue 68","MUE_10"
"fue 70","MUE_29"
"fue 75","MUE_23"
"fue 76","MUE_20"
"fue 77","MUE_26"
"fue 83","MUE_2"
