"fue","MUE"
"fue 1","MUE_16"
"fue 3","MUE_7"
"fue 6","MUE_17"
"fue 7","MUE_24"
"fue 11","MUE_11"
"fue 13","MUE_5"
"fue 17","MUE_35"
"fue 22","MUE_32"
"fue 24","MUE_10"
"fue 36","MUE_15"
"fue 38","MUE_3"
"fue 43","MUE_6"
"fue 46","MUE_20"
"fue 49","MUE_26"
"fue 65","MUE_4"
"fue 66","MUE_31"
"fue 67","MUE_34"
"fue 68","MUE_19"
"fue 70","MUE_14"
"fue 74","MUE_29"
"fue 78","MUE_18"
"fue 89","MUE_25"
"fue 90","MUE_8"
"fue 94","MUE_30"
"fue 95","MUE_12"
"fue 100","MUE_23"
"fue 102","MUE_1"
"fue 103","MUE_21"
"fue 104","MUE_36"
"fue 105","MUE_2"
"fue 107","MUE_27"
"fue 108","MUE_33"
"fue 113","MUE_9"
"fue 115","MUE_28"
"fue 118","MUE_13"
"fue 119","MUE_22"
