"fue","MUE"
"fue 2","MUE_19"
"fue 6","MUE_3"
"fue 7","MUE_13"
"fue 8","MUE_1"
"fue 14","MUE_21"
"fue 15","MUE_7"
"fue 17","MUE_23"
"fue 19","MUE_25"
"fue 20","MUE_14"
"fue 21","MUE_27"
"fue 22","MUE_32"
"fue 24","MUE_12"
"fue 27","MUE_35"
"fue 28","MUE_30"
"fue 29","MUE_5"
"fue 32","MUE_9"
"fue 34","MUE_2"
"fue 37","MUE_16"
"fue 41","MUE_22"
"fue 42","MUE_8"
"fue 45","MUE_17"
"fue 51","MUE_18"
"fue 53","MUE_34"
"fue 55","MUE_26"
"fue 62","MUE_29"
"fue 67","MUE_20"
"fue 71","MUE_11"
"fue 73","MUE_15"
"fue 74","MUE_10"
"fue 79","MUE_36"
"fue 80","MUE_28"
"fue 84","MUE_6"
"fue 85","MUE_24"
"fue 91","MUE_31"
"fue 92","MUE_33"
"fue 94","MUE_4"
