"fue","MUE"
"fue 3","MUE_12"
"fue 5","MUE_11"
"fue 6","MUE_7"
"fue 7","MUE_24"
"fue 8","MUE_9"
"fue 9","MUE_18"
"fue 10","MUE_3"
"fue 11","MUE_33"
"fue 12","MUE_4"
"fue 13","MUE_21"
"fue 15","MUE_32"
"fue 16","MUE_17"
"fue 18","MUE_20"
"fue 19","MUE_2"
"fue 20","MUE_15"
"fue 23","MUE_35"
"fue 24","MUE_34"
"fue 25","MUE_22"
"fue 26","MUE_10"
"fue 29","MUE_28"
"fue 31","MUE_23"
"fue 34","MUE_8"
"fue 36","MUE_27"
"fue 41","MUE_31"
"fue 42","MUE_29"
"fue 46","MUE_13"
"fue 47","MUE_1"
"fue 50","MUE_36"
"fue 51","MUE_26"
"fue 54","MUE_14"
"fue 56","MUE_19"
"fue 58","MUE_25"
"fue 59","MUE_30"
"fue 61","MUE_5"
"fue 63","MUE_6"
"fue 65","MUE_16"
