"fue","MUE"
"fue 3","MUE_11"
"fue 6","MUE_16"
"fue 7","MUE_35"
"fue 11","MUE_21"
"fue 17","MUE_23"
"fue 23","MUE_12"
"fue 26","MUE_26"
"fue 31","MUE_22"
"fue 36","MUE_1"
"fue 37","MUE_13"
"fue 41","MUE_7"
"fue 47","MUE_30"
"fue 51","MUE_33"
"fue 52","MUE_25"
"fue 56","MUE_34"
"fue 57","MUE_19"
"fue 68","MUE_3"
"fue 69","MUE_2"
"fue 71","MUE_29"
"fue 73","MUE_20"
"fue 78","MUE_24"
"fue 79","MUE_36"
"fue 80","MUE_15"
"fue 81","MUE_31"
"fue 83","MUE_17"
"fue 85","MUE_28"
"fue 87","MUE_5"
"fue 88","MUE_14"
"fue 91","MUE_6"
"fue 93","MUE_32"
"fue 96","MUE_4"
"fue 102","MUE_27"
"fue 103","MUE_8"
"fue 104","MUE_9"
"fue 107","MUE_10"
"fue 108","MUE_18"
