"fue","MUE"
"fue 3","MUE_11"
"fue 4","MUE_27"
"fue 6","MUE_29"
"fue 9","MUE_21"
"fue 13","MUE_12"
"fue 14","MUE_3"
"fue 17","MUE_18"
"fue 18","MUE_36"
"fue 19","MUE_20"
"fue 23","MUE_2"
"fue 24","MUE_15"
"fue 31","MUE_31"
"fue 32","MUE_26"
"fue 34","MUE_5"
"fue 36","MUE_8"
"fue 37","MUE_17"
"fue 38","MUE_24"
"fue 39","MUE_34"
"fue 40","MUE_9"
"fue 43","MUE_23"
"fue 44","MUE_22"
"fue 46","MUE_32"
"fue 47","MUE_14"
"fue 53","MUE_1"
"fue 56","MUE_25"
"fue 57","MUE_33"
"fue 58","MUE_19"
"fue 59","MUE_16"
"fue 68","MUE_30"
"fue 69","MUE_4"
"fue 73","MUE_13"
"fue 74","MUE_6"
"fue 75","MUE_10"
"fue 76","MUE_35"
"fue 80","MUE_7"
"fue 81","MUE_28"
