"fue","MUE"
"fue 1","MUE_7"
"fue 2","MUE_30"
"fue 3","MUE_35"
"fue 6","MUE_2"
"fue 9","MUE_31"
"fue 14","MUE_27"
"fue 18","MUE_19"
"fue 22","MUE_9"
"fue 38","MUE_14"
"fue 46","MUE_20"
"fue 48","MUE_28"
"fue 51","MUE_21"
"fue 52","MUE_26"
"fue 53","MUE_13"
"fue 58","MUE_11"
"fue 62","MUE_5"
"fue 64","MUE_25"
"fue 66","MUE_6"
"fue 69","MUE_33"
"fue 72","MUE_8"
"fue 74","MUE_3"
"fue 75","MUE_18"
"fue 79","MUE_17"
"fue 82","MUE_4"
"fue 85","MUE_10"
"fue 88","MUE_16"
"fue 94","MUE_32"
"fue 99","MUE_34"
"fue 100","MUE_23"
"fue 104","MUE_12"
"fue 108","MUE_1"
"fue 110","MUE_24"
"fue 111","MUE_22"
"fue 113","MUE_15"
"fue 116","MUE_29"
"fue 117","MUE_36"
