"fue","MUE"
"fue 1","MUE_21"
"fue 3","MUE_28"
"fue 4","MUE_11"
"fue 6","MUE_8"
"fue 9","MUE_29"
"fue 10","MUE_3"
"fue 11","MUE_13"
"fue 12","MUE_1"
"fue 13","MUE_26"
"fue 14","MUE_19"
"fue 17","MUE_14"
"fue 22","MUE_7"
"fue 25","MUE_32"
"fue 27","MUE_2"
"fue 33","MUE_25"
"fue 34","MUE_10"
"fue 36","MUE_36"
"fue 38","MUE_22"
"fue 39","MUE_23"
"fue 43","MUE_17"
"fue 44","MUE_6"
"fue 45","MUE_15"
"fue 46","MUE_27"
"fue 48","MUE_33"
"fue 51","MUE_5"
"fue 56","MUE_20"
"fue 58","MUE_18"
"fue 59","MUE_34"
"fue 63","MUE_35"
"fue 66","MUE_24"
"fue 68","MUE_12"
"fue 75","MUE_31"
"fue 76","MUE_9"
"fue 77","MUE_16"
"fue 78","MUE_4"
"fue 81","MUE_30"
