"fue","MUE"
"fue 2","MUE_8"
"fue 6","MUE_23"
"fue 9","MUE_12"
"fue 12","MUE_7"
"fue 14","MUE_5"
"fue 15","MUE_6"
"fue 16","MUE_35"
"fue 20","MUE_2"
"fue 21","MUE_31"
"fue 24","MUE_30"
"fue 26","MUE_1"
"fue 27","MUE_14"
"fue 28","MUE_29"
"fue 29","MUE_20"
"fue 31","MUE_11"
"fue 32","MUE_13"
"fue 37","MUE_28"
"fue 38","MUE_21"
"fue 42","MUE_10"
"fue 45","MUE_27"
"fue 57","MUE_16"
"fue 59","MUE_32"
"fue 63","MUE_26"
"fue 64","MUE_33"
"fue 66","MUE_17"
"fue 67","MUE_18"
"fue 70","MUE_34"
"fue 74","MUE_4"
"fue 75","MUE_15"
"fue 80","MUE_19"
"fue 81","MUE_25"
"fue 82","MUE_36"
"fue 84","MUE_9"
"fue 86","MUE_24"
"fue 87","MUE_22"
"fue 88","MUE_3"
