"fue","MUE"
"fue 2","MUE_32"
"fue 4","MUE_29"
"fue 5","MUE_9"
"fue 7","MUE_16"
"fue 8","MUE_23"
"fue 10","MUE_4"
"fue 14","MUE_20"
"fue 18","MUE_2"
"fue 24","MUE_6"
"fue 27","MUE_35"
"fue 28","MUE_24"
"fue 30","MUE_13"
"fue 34","MUE_28"
"fue 36","MUE_10"
"fue 37","MUE_3"
"fue 39","MUE_19"
"fue 41","MUE_14"
"fue 45","MUE_1"
"fue 49","MUE_18"
"fue 57","MUE_34"
"fue 58","MUE_8"
"fue 65","MUE_22"
"fue 66","MUE_15"
"fue 68","MUE_12"
"fue 75","MUE_17"
"fue 79","MUE_21"
"fue 84","MUE_31"
"fue 85","MUE_7"
"fue 95","MUE_33"
"fue 96","MUE_26"
"fue 100","MUE_25"
"fue 101","MUE_27"
"fue 103","MUE_5"
"fue 107","MUE_36"
"fue 112","MUE_30"
"fue 114","MUE_11"
