"fue","MUE"
"fue 3","MUE_27"
"fue 8","MUE_3"
"fue 10","MUE_12"
"fue 13","MUE_25"
"fue 15","MUE_1"
"fue 16","MUE_28"
"fue 18","MUE_7"
"fue 26","MUE_35"
"fue 29","MUE_21"
"fue 30","MUE_5"
"fue 31","MUE_29"
"fue 33","MUE_22"
"fue 34","MUE_16"
"fue 35","MUE_6"
"fue 39","MUE_36"
"fue 40","MUE_32"
"fue 42","MUE_9"
"fue 45","MUE_26"
"fue 46","MUE_34"
"fue 47","MUE_4"
"fue 60","MUE_19"
"fue 64","MUE_8"
"fue 65","MUE_17"
"fue 69","MUE_30"
"fue 72","MUE_23"
"fue 73","MUE_15"
"fue 77","MUE_11"
"fue 79","MUE_18"
"fue 80","MUE_10"
"fue 86","MUE_2"
"fue 87","MUE_33"
"fue 89","MUE_31"
"fue 95","MUE_20"
"fue 96","MUE_13"
"fue 99","MUE_24"
"fue 101","MUE_14"
