"fue","MUE"
"fue 6","MUE_34"
"fue 11","MUE_15"
"fue 13","MUE_35"
"fue 18","MUE_32"
"fue 27","MUE_36"
"fue 28","MUE_18"
"fue 29","MUE_6"
"fue 38","MUE_24"
"fue 39","MUE_9"
"fue 40","MUE_23"
"fue 44","MUE_7"
"fue 45","MUE_12"
"fue 46","MUE_31"
"fue 49","MUE_29"
"fue 51","MUE_30"
"fue 52","MUE_17"
"fue 56","MUE_21"
"fue 57","MUE_13"
"fue 62","MUE_2"
"fue 67","MUE_33"
"fue 69","MUE_3"
"fue 73","MUE_8"
"fue 75","MUE_25"
"fue 76","MUE_11"
"fue 78","MUE_10"
"fue 81","MUE_28"
"fue 93","MUE_26"
"fue 94","MUE_27"
"fue 97","MUE_1"
"fue 101","MUE_14"
"fue 109","MUE_19"
"fue 114","MUE_4"
"fue 115","MUE_20"
"fue 116","MUE_5"
"fue 117","MUE_16"
"fue 119","MUE_22"
