"fue","MUE"
"fue 3","MUE_14"
"fue 4","MUE_23"
"fue 5","MUE_8"
"fue 7","MUE_32"
"fue 8","MUE_9"
"fue 10","MUE_24"
"fue 11","MUE_16"
"fue 12","MUE_25"
"fue 13","MUE_19"
"fue 17","MUE_10"
"fue 18","MUE_11"
"fue 21","MUE_22"
"fue 22","MUE_34"
"fue 24","MUE_18"
"fue 25","MUE_1"
"fue 27","MUE_28"
"fue 28","MUE_5"
"fue 29","MUE_31"
"fue 32","MUE_15"
"fue 34","MUE_35"
"fue 35","MUE_4"
"fue 36","MUE_17"
"fue 40","MUE_7"
"fue 43","MUE_12"
"fue 45","MUE_30"
"fue 46","MUE_27"
"fue 47","MUE_21"
"fue 48","MUE_6"
"fue 49","MUE_36"
"fue 51","MUE_33"
"fue 54","MUE_20"
"fue 55","MUE_2"
"fue 56","MUE_13"
"fue 59","MUE_3"
"fue 60","MUE_29"
"fue 66","MUE_26"
