"fue","MUE"
"fue 3","MUE_30"
"fue 4","MUE_13"
"fue 5","MUE_16"
"fue 6","MUE_4"
"fue 7","MUE_27"
"fue 9","MUE_11"
"fue 11","MUE_33"
"fue 12","MUE_25"
"fue 15","MUE_18"
"fue 16","MUE_26"
"fue 23","MUE_12"
"fue 24","MUE_2"
"fue 26","MUE_24"
"fue 28","MUE_17"
"fue 32","MUE_1"
"fue 33","MUE_21"
"fue 35","MUE_3"
"fue 37","MUE_7"
"fue 38","MUE_10"
"fue 39","MUE_23"
"fue 40","MUE_35"
"fue 41","MUE_22"
"fue 44","MUE_36"
"fue 45","MUE_20"
"fue 46","MUE_14"
"fue 47","MUE_28"
"fue 48","MUE_31"
"fue 49","MUE_9"
"fue 50","MUE_8"
"fue 51","MUE_6"
"fue 52","MUE_32"
"fue 57","MUE_29"
"fue 60","MUE_15"
"fue 63","MUE_5"
"fue 65","MUE_19"
"fue 67","MUE_34"
