"fue","MUE"
"fue 2","MUE_30"
"fue 9","MUE_10"
"fue 14","MUE_26"
"fue 15","MUE_23"
"fue 16","MUE_28"
"fue 19","MUE_8"
"fue 20","MUE_16"
"fue 23","MUE_6"
"fue 30","MUE_36"
"fue 31","MUE_34"
"fue 33","MUE_9"
"fue 34","MUE_2"
"fue 35","MUE_35"
"fue 36","MUE_17"
"fue 38","MUE_33"
"fue 51","MUE_25"
"fue 52","MUE_15"
"fue 54","MUE_7"
"fue 55","MUE_32"
"fue 56","MUE_12"
"fue 59","MUE_29"
"fue 61","MUE_3"
"fue 62","MUE_31"
"fue 66","MUE_19"
"fue 69","MUE_5"
"fue 74","MUE_22"
"fue 79","MUE_11"
"fue 81","MUE_21"
"fue 87","MUE_14"
"fue 89","MUE_1"
"fue 91","MUE_27"
"fue 96","MUE_18"
"fue 105","MUE_24"
"fue 107","MUE_13"
"fue 109","MUE_4"
"fue 110","MUE_20"
