"fue","MUE"
"fue 2","MUE_18"
"fue 5","MUE_36"
"fue 6","MUE_31"
"fue 7","MUE_6"
"fue 9","MUE_12"
"fue 10","MUE_27"
"fue 11","MUE_24"
"fue 13","MUE_9"
"fue 15","MUE_10"
"fue 17","MUE_23"
"fue 19","MUE_2"
"fue 20","MUE_29"
"fue 21","MUE_22"
"fue 22","MUE_17"
"fue 24","MUE_34"
"fue 27","MUE_13"
"fue 31","MUE_11"
"fue 33","MUE_16"
"fue 35","MUE_19"
"fue 36","MUE_30"
"fue 37","MUE_25"
"fue 38","MUE_3"
"fue 40","MUE_32"
"fue 41","MUE_5"
"fue 42","MUE_4"
"fue 45","MUE_21"
"fue 48","MUE_7"
"fue 52","MUE_8"
"fue 53","MUE_14"
"fue 54","MUE_35"
"fue 55","MUE_15"
"fue 56","MUE_28"
"fue 57","MUE_20"
"fue 58","MUE_1"
"fue 59","MUE_26"
"fue 62","MUE_33"
