"fue","MUE"
"fue 1","MUE_5"
"fue 2","MUE_21"
"fue 3","MUE_24"
"fue 5","MUE_36"
"fue 6","MUE_33"
"fue 10","MUE_4"
"fue 11","MUE_1"
"fue 12","MUE_3"
"fue 13","MUE_10"
"fue 14","MUE_20"
"fue 15","MUE_35"
"fue 16","MUE_34"
"fue 17","MUE_13"
"fue 18","MUE_6"
"fue 19","MUE_26"
"fue 21","MUE_25"
"fue 23","MUE_18"
"fue 24","MUE_15"
"fue 25","MUE_8"
"fue 26","MUE_12"
"fue 27","MUE_22"
"fue 29","MUE_17"
"fue 31","MUE_9"
"fue 32","MUE_28"
"fue 34","MUE_7"
"fue 35","MUE_2"
"fue 36","MUE_32"
"fue 37","MUE_31"
"fue 38","MUE_27"
"fue 41","MUE_23"
"fue 43","MUE_16"
"fue 44","MUE_19"
"fue 45","MUE_30"
"fue 46","MUE_11"
"fue 47","MUE_14"
"fue 48","MUE_29"
