"fue","MUE"
"fue 3","MUE_8"
"fue 6","MUE_15"
"fue 7","MUE_7"
"fue 9","MUE_35"
"fue 11","MUE_5"
"fue 12","MUE_11"
"fue 15","MUE_14"
"fue 16","MUE_19"
"fue 17","MUE_17"
"fue 19","MUE_29"
"fue 26","MUE_24"
"fue 34","MUE_2"
"fue 37","MUE_20"
"fue 49","MUE_6"
"fue 57","MUE_36"
"fue 58","MUE_32"
"fue 61","MUE_3"
"fue 62","MUE_22"
"fue 66","MUE_10"
"fue 67","MUE_1"
"fue 73","MUE_25"
"fue 77","MUE_31"
"fue 79","MUE_27"
"fue 82","MUE_28"
"fue 87","MUE_13"
"fue 88","MUE_16"
"fue 89","MUE_26"
"fue 90","MUE_9"
"fue 91","MUE_34"
"fue 95","MUE_4"
"fue 96","MUE_21"
"fue 98","MUE_23"
"fue 99","MUE_33"
"fue 102","MUE_18"
"fue 104","MUE_30"
"fue 108","MUE_12"
