"fue","MUE"
"fue 2","MUE_11"
"fue 3","MUE_13"
"fue 5","MUE_6"
"fue 6","MUE_20"
"fue 7","MUE_22"
"fue 9","MUE_7"
"fue 12","MUE_29"
"fue 18","MUE_34"
"fue 19","MUE_16"
"fue 20","MUE_15"
"fue 22","MUE_14"
"fue 23","MUE_5"
"fue 24","MUE_25"
"fue 31","MUE_26"
"fue 32","MUE_28"
"fue 33","MUE_31"
"fue 34","MUE_4"
"fue 39","MUE_27"
"fue 44","MUE_35"
"fue 49","MUE_18"
"fue 52","MUE_19"
"fue 57","MUE_9"
"fue 58","MUE_2"
"fue 60","MUE_8"
"fue 61","MUE_30"
"fue 65","MUE_24"
"fue 69","MUE_21"
"fue 70","MUE_17"
"fue 71","MUE_3"
"fue 75","MUE_23"
"fue 76","MUE_33"
"fue 77","MUE_36"
"fue 79","MUE_10"
"fue 84","MUE_12"
"fue 85","MUE_1"
"fue 87","MUE_32"
