"fue","MUE"
"fue 6","MUE_14"
"fue 7","MUE_28"
"fue 8","MUE_2"
"fue 10","MUE_9"
"fue 12","MUE_5"
"fue 14","MUE_11"
"fue 15","MUE_19"
"fue 16","MUE_1"
"fue 17","MUE_8"
"fue 19","MUE_6"
"fue 23","MUE_12"
"fue 24","MUE_13"
"fue 27","MUE_20"
"fue 28","MUE_34"
"fue 33","MUE_17"
"fue 34","MUE_33"
"fue 36","MUE_36"
"fue 37","MUE_31"
"fue 38","MUE_30"
"fue 40","MUE_25"
"fue 42","MUE_29"
"fue 43","MUE_26"
"fue 44","MUE_7"
"fue 47","MUE_4"
"fue 48","MUE_24"
"fue 50","MUE_15"
"fue 58","MUE_18"
"fue 60","MUE_21"
"fue 61","MUE_22"
"fue 66","MUE_32"
"fue 68","MUE_35"
"fue 70","MUE_23"
"fue 71","MUE_16"
"fue 72","MUE_27"
"fue 73","MUE_10"
"fue 75","MUE_3"
