"fue","MUE"
"fue 2","MUE_35"
"fue 3","MUE_23"
"fue 4","MUE_21"
"fue 6","MUE_11"
"fue 8","MUE_25"
"fue 9","MUE_14"
"fue 13","MUE_30"
"fue 15","MUE_8"
"fue 16","MUE_4"
"fue 18","MUE_22"
"fue 19","MUE_9"
"fue 25","MUE_1"
"fue 27","MUE_20"
"fue 30","MUE_7"
"fue 32","MUE_19"
"fue 34","MUE_16"
"fue 35","MUE_13"
"fue 37","MUE_29"
"fue 38","MUE_27"
"fue 39","MUE_12"
"fue 42","MUE_3"
"fue 44","MUE_26"
"fue 48","MUE_15"
"fue 49","MUE_31"
"fue 52","MUE_10"
"fue 56","MUE_33"
"fue 57","MUE_24"
"fue 58","MUE_2"
"fue 59","MUE_17"
"fue 62","MUE_32"
"fue 63","MUE_34"
"fue 66","MUE_36"
"fue 69","MUE_18"
"fue 70","MUE_6"
"fue 71","MUE_5"
"fue 72","MUE_28"
