"fue","MUE"
"fue 2","MUE_7"
"fue 4","MUE_34"
"fue 5","MUE_8"
"fue 6","MUE_27"
"fue 7","MUE_14"
"fue 10","MUE_17"
"fue 13","MUE_35"
"fue 16","MUE_9"
"fue 18","MUE_23"
"fue 20","MUE_6"
"fue 25","MUE_13"
"fue 27","MUE_33"
"fue 28","MUE_20"
"fue 38","MUE_2"
"fue 40","MUE_28"
"fue 41","MUE_22"
"fue 42","MUE_24"
"fue 44","MUE_3"
"fue 48","MUE_10"
"fue 49","MUE_26"
"fue 59","MUE_12"
"fue 60","MUE_1"
"fue 61","MUE_30"
"fue 67","MUE_21"
"fue 69","MUE_5"
"fue 70","MUE_11"
"fue 77","MUE_18"
"fue 80","MUE_29"
"fue 86","MUE_25"
"fue 88","MUE_19"
"fue 89","MUE_16"
"fue 90","MUE_36"
"fue 91","MUE_31"
"fue 92","MUE_4"
"fue 96","MUE_32"
"fue 99","MUE_15"
