"fue","MUE"
"fue 1","MUE_31"
"fue 4","MUE_19"
"fue 5","MUE_7"
"fue 7","MUE_26"
"fue 14","MUE_5"
"fue 16","MUE_10"
"fue 23","MUE_6"
"fue 24","MUE_1"
"fue 26","MUE_36"
"fue 30","MUE_35"
"fue 31","MUE_29"
"fue 32","MUE_13"
"fue 34","MUE_24"
"fue 36","MUE_28"
"fue 38","MUE_16"
"fue 40","MUE_30"
"fue 41","MUE_32"
"fue 42","MUE_33"
"fue 44","MUE_34"
"fue 45","MUE_3"
"fue 46","MUE_23"
"fue 47","MUE_27"
"fue 49","MUE_21"
"fue 50","MUE_20"
"fue 51","MUE_4"
"fue 52","MUE_9"
"fue 53","MUE_22"
"fue 58","MUE_17"
"fue 72","MUE_8"
"fue 73","MUE_11"
"fue 74","MUE_18"
"fue 77","MUE_25"
"fue 78","MUE_12"
"fue 81","MUE_14"
"fue 82","MUE_15"
"fue 83","MUE_2"
